candidate_id,uav_type,cargo_ids,route,prep_s,duration_s,energy_kwh,return_soc,charge_s,latest_start_s,delivery_offsets
K1fef2629fa60f081,C,"[""S006-MED-01""]","[""S006""]",330.0,1231.5538679616645,2.043938419837689,0.7445076975202889,1386.8999887060406,2720.5780660191676,"{""S006-MED-01"": 879.4219339808323}"
K20ea67b193b5081d,C,"[""S006-FOD-01""]","[""S006""]",330.0,1231.5538679616645,2.06158384623377,0.7423020192207788,1391.6789583549792,,"{""S006-FOD-01"": 879.4219339808323}"
K2134396e241487af,C,"[""S001-HYG-01"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]","[""S011"", ""S001""]",570.0,2090.648682680487,3.9526963823581482,0.5059129522052315,1903.8552702219986,1821.2508559840926,"{""S011-FOD-01"": 1153.9005286794275, ""S011-MED-01"": 1153.9005286794275, ""S011-WAT-01"": 1153.9005286794275, ""S001-HYG-01"": 1778.7491440159074, ""S001-MED-01"": 1778.7491440159074, ""S001-MED-02"": 1778.7491440159074, ""S001-WAT-01"": 1778.7491440159074, ""S001-WAT-02"": 1778.7491440159074, ""S001-WAT-03"": 1778.7491440159074}"
K21417b05a77752c9,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-06""]","[""S001""]",480.0,1494.1690773291593,2.230065907384514,0.7212417615769358,1437.309516583306,2417.7304613354204,"{""S001-FOD-01"": 1182.2695386645796, ""S001-FOD-02"": 1182.2695386645796, ""S001-FOD-03"": 1182.2695386645796, ""S001-MED-01"": 1182.2695386645796, ""S001-MED-02"": 1182.2695386645796, ""S001-WAT-06"": 1182.2695386645796}"
K21bee521e6788b83,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-04"", ""S013-MED-01"", ""S013-WAT-01""]","[""S013"", ""S001""]",540.0,2256.6157837540723,5.703292275623303,0.2870884655470871,2377.9749913146447,1655.2837549105072,"{""S013-MED-01"": 1247.6164665061224, ""S013-WAT-01"": 1247.6164665061224, ""S001-MED-01"": 1944.7162450894928, ""S001-MED-02"": 1944.7162450894928, ""S001-WAT-01"": 1944.7162450894928, ""S001-WAT-02"": 1944.7162450894928, ""S001-WAT-03"": 1944.7162450894928, ""S001-WAT-04"": 1944.7162450894928}"
K21e72d88081ef667,C,"[""S006-MED-01"", ""S006-WAT-01"", ""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02""]","[""S006"", ""S007""]",510.0,2413.5631413430933,4.22528791900719,0.47183901012410123,1977.682144731114,1746.260087321924,"{""S006-MED-01"": 1095.4219339808324, ""S006-WAT-01"": 1095.4219339808324, ""S007-FOD-01"": 1853.739912678076, ""S007-HYG-01"": 1853.739912678076, ""S007-MED-01"": 1853.739912678076, ""S007-WAT-01"": 1853.739912678076, ""S007-WAT-02"": 1853.739912678076}"
K2278fdfa1d1f0991,A,"[""S013-MED-01""]","[""S013""]",330.0,1552.1137376764395,1.840630612060841,0.5909709750975909,1031.7377323731318,2576.409797828447,"{""S013-MED-01"": 1023.5902021715531}"
K22c6cc546e4e0ec0,C,"[""S003-MED-01""]","[""S003""]",330.0,2106.0913496046687,4.657269360370995,0.41784132995362566,2094.677118433811,5884.494325197666,"{""S003-MED-01"": 1315.5056748023344}"
K22eb4f847c41e6a4,A,"[""S006-HYG-01""]","[""S006""]",330.0,1253.4781941236301,1.243008889722434,0.7237758022839036,859.0914570309253,,"{""S006-HYG-01"": 875.5024303951484}"
K237930dff79bf1f6,C,"[""S006-FOD-01"", ""S006-HYG-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S006-WAT-03"", ""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01""]","[""S007"", ""S006""]",570.0,2545.563141343093,5.277500201582868,0.34031247480214155,2262.65630459536,1406.5687926377395,"{""S007-FOD-01"": 1395.7432286650169, ""S007-HYG-01"": 1395.7432286650169, ""S007-MED-01"": 1395.7432286650169, ""S006-FOD-01"": 2193.4312073622605, ""S006-HYG-01"": 2193.4312073622605, ""S006-MED-01"": 2193.4312073622605, ""S006-WAT-01"": 2193.4312073622605, ""S006-WAT-02"": 2193.4312073622605, ""S006-WAT-03"": 2193.4312073622605}"
K23bed56047e3cc2c,C,"[""S008-FOD-01"", ""S008-HYG-01"", ""S008-MED-01"", ""S008-WAT-02""]","[""S008""]",420.0,2133.7012130854614,5.463414980120069,0.3170731274849914,2313.0082237825186,5768.309393457269,"{""S008-FOD-01"": 1431.6906065427308, ""S008-HYG-01"": 1431.6906065427308, ""S008-MED-01"": 1431.6906065427308, ""S008-WAT-02"": 1431.6906065427308}"
K23de60c85adf374f,C,"[""S003-FOD-01"", ""S003-MED-01"", ""S003-WAT-01"", ""S003-WAT-02"", ""S003-WAT-03"", ""S007-MED-01"", ""S007-WAT-01""]","[""S007"", ""S003""]",510.0,2693.5924183923166,6.2065278199671665,0.22418402250410419,2514.2679512411073,2300.256771334983,"{""S007-MED-01"": 1299.7432286650169, ""S007-WAT-01"": 1299.7432286650169, ""S003-FOD-01"": 1903.0067435899823, ""S003-MED-01"": 1903.0067435899823, ""S003-WAT-01"": 1903.0067435899823, ""S003-WAT-02"": 1903.0067435899823, ""S003-WAT-03"": 1903.0067435899823}"
K2427fa81633eda7c,B,"[""S001-WAT-04""]","[""S001""]",330.0,1089.100207293352,1.0069748039987942,0.7482562990003014,1103.022415066144,,"{""S001-WAT-04"": 797.6734369800093}"
K246856ee721a9f82,C,"[""S001-MED-01""]","[""S001""]",330.0,1164.1690773291593,1.9467253105684108,0.7566593361789486,1360.5714382789447,2747.7304613354204,"{""S001-MED-01"": 852.2695386645796}"
K24895ac6d9be0851,A,"[""S003-MED-01""]","[""S003""]",330.0,2202.629278762021,2.804801375044732,0.3767108055456151,1310.2759527907003,5850.712027285656,"{""S003-MED-01"": 1349.2879727143438}"
K24ca2c4a151321eb,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-05""]","[""S001""]",540.0,1626.1690773291593,2.565578385924292,0.6793027017594635,1528.1774795211625,2285.7304613354204,"{""S001-FOD-01"": 1314.2695386645796, ""S001-FOD-02"": 1314.2695386645796, ""S001-FOD-03"": 1314.2695386645796, ""S001-HYG-01"": 1314.2695386645796, ""S001-MED-01"": 1314.2695386645796, ""S001-MED-02"": 1314.2695386645796, ""S001-WAT-01"": 1314.2695386645796, ""S001-WAT-05"": 1314.2695386645796}"
K24fe439fc9d126f9,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-05"", ""S011-MED-01""]","[""S001"", ""S011""]",600.0,2156.648682680487,3.488180282396595,0.5639774647004256,1778.0488264824112,2189.7304613354204,"{""S001-FOD-01"": 1410.2695386645796, ""S001-FOD-02"": 1410.2695386645796, ""S001-FOD-03"": 1410.2695386645796, ""S001-HYG-01"": 1410.2695386645796, ""S001-HYG-02"": 1410.2695386645796, ""S001-MED-01"": 1410.2695386645796, ""S001-MED-02"": 1410.2695386645796, ""S001-WAT-01"": 1410.2695386645796, ""S001-WAT-05"": 1410.2695386645796, ""S011-MED-01"": 1852.3081540010596}"
K267ac1b15fd1cd61,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-08""]","[""S001""]",510.0,1560.1690773291593,2.4411673154656004,0.6948540855668,1494.4828146052669,2351.7304613354204,"{""S001-FOD-01"": 1248.2695386645796, ""S001-FOD-02"": 1248.2695386645796, ""S001-FOD-03"": 1248.2695386645796, ""S001-MED-01"": 1248.2695386645796, ""S001-MED-02"": 1248.2695386645796, ""S001-WAT-01"": 1248.2695386645796, ""S001-WAT-08"": 1248.2695386645796}"
K26830b9aa9211f9b,C,"[""S003-MED-01"", ""S003-WAT-01"", ""S003-WAT-02"", ""S003-WAT-03"", ""S007-MED-01"", ""S007-WAT-01""]","[""S003"", ""S007""]",480.0,2627.5924183923166,6.099686876618757,0.23753914042265534,2485.33186241758,1532.2308102727002,"{""S003-MED-01"": 1573.5056748023344, ""S003-WAT-01"": 1573.5056748023344, ""S003-WAT-02"": 1573.5056748023344, ""S003-WAT-03"": 1573.5056748023344, ""S007-MED-01"": 2067.7691897273, ""S007-WAT-01"": 2067.7691897273}"
K26f50acb9ef5215e,C,"[""S003-FOD-01"", ""S003-FOD-02"", ""S003-HYG-01"", ""S003-MED-01"", ""S003-WAT-01"", ""S003-WAT-04""]","[""S003""]",480.0,2436.0913496046687,5.645047242492665,0.2943690946884169,2362.2002948417635,5554.494325197666,"{""S003-FOD-01"": 1645.5056748023344, ""S003-FOD-02"": 1645.5056748023344, ""S003-HYG-01"": 1645.5056748023344, ""S003-MED-01"": 1645.5056748023344, ""S003-WAT-01"": 1645.5056748023344, ""S003-WAT-04"": 1645.5056748023344}"
K26fba9ec4e9317d3,C,"[""S015-FOD-01""]","[""S015""]",330.0,1834.509722550674,3.8867864900718647,0.5141516887410169,1886.0046743944633,,"{""S015-FOD-01"": 1172.914861275337}"
K271243ad235191b4,C,"[""S015-WAT-01""]","[""S015""]",330.0,1834.509722550674,3.9407205394056573,0.5074099325742929,1900.6118127556988,9627.085138724662,"{""S015-WAT-01"": 1172.914861275337}"
K279c9a113baf9188,C,"[""S002-FOD-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S002-WAT-04""]","[""S002""]",420.0,1975.8123848152607,5.170923949443319,0.35363450631958515,2233.791902974232,2244.6838075923697,"{""S002-FOD-01"": 1355.3161924076303, ""S002-MED-01"": 1355.3161924076303, ""S002-WAT-01"": 1355.3161924076303, ""S002-WAT-04"": 1355.3161924076303}"
K27c63e662ef0d304,C,"[""S001-WAT-02""]","[""S001""]",330.0,1164.1690773291593,1.9876500839774989,0.7515437395028126,1371.6552310772393,,"{""S001-WAT-02"": 852.2695386645796}"
K2921deea71a7dbb9,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S005-HYG-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02""]","[""S001"", ""S005""]",510.0,2240.8566861927434,4.257215529469976,0.467848058816253,1986.3292058981183,2495.7304613354204,"{""S001-MED-01"": 1104.2695386645796, ""S001-MED-02"": 1104.2695386645796, ""S001-WAT-01"": 1104.2695386645796, ""S005-HYG-01"": 1736.896423929853, ""S005-MED-01"": 1736.896423929853, ""S005-WAT-01"": 1736.896423929853, ""S005-WAT-02"": 1736.896423929853}"
K294919bf0212973f,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S005-FOD-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02"", ""S005-WAT-03""]","[""S001"", ""S005""]",540.0,2306.8566861927434,4.840053533969089,0.3949933082538639,2144.1811654499616,2465.7304613354204,"{""S001-MED-01"": 1134.2695386645796, ""S001-MED-02"": 1134.2695386645796, ""S001-WAT-01"": 1134.2695386645796, ""S005-FOD-01"": 1802.896423929853, ""S005-MED-01"": 1802.896423929853, ""S005-WAT-01"": 1802.896423929853, ""S005-WAT-02"": 1802.896423929853, ""S005-WAT-03"": 1802.896423929853}"
K298673d736cb8091,C,"[""S002-FOD-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S002-WAT-03""]","[""S002""]",420.0,1975.8123848152607,5.170923949443319,0.35363450631958515,2233.791902974232,2244.6838075923697,"{""S002-FOD-01"": 1355.3161924076303, ""S002-MED-01"": 1355.3161924076303, ""S002-WAT-01"": 1355.3161924076303, ""S002-WAT-03"": 1355.3161924076303}"
K29d954d2fc403c7e,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-03""]","[""S001""]",510.0,1560.1690773291593,2.4411673154656004,0.6948540855668,1494.4828146052669,2351.7304613354204,"{""S001-FOD-01"": 1248.2695386645796, ""S001-FOD-02"": 1248.2695386645796, ""S001-FOD-03"": 1248.2695386645796, ""S001-MED-01"": 1248.2695386645796, ""S001-MED-02"": 1248.2695386645796, ""S001-WAT-01"": 1248.2695386645796, ""S001-WAT-03"": 1248.2695386645796}"
K2a22fbc581e99e0e,C,"[""S003-FOD-01"", ""S003-FOD-02"", ""S003-HYG-01"", ""S003-MED-01"", ""S003-WAT-03""]","[""S003""]",450.0,2370.0913496046687,5.209161832281397,0.3488547709648254,2244.147996242878,5620.494325197666,"{""S003-FOD-01"": 1579.5056748023344, ""S003-FOD-02"": 1579.5056748023344, ""S003-HYG-01"": 1579.5056748023344, ""S003-MED-01"": 1579.5056748023344, ""S003-WAT-03"": 1579.5056748023344}"
K2abdf16f24104b90,A,"[""S002-HYG-01""]","[""S002""]",330.0,1943.7379819346033,2.776032123112718,0.3831039726416182,1301.9648355658962,,"{""S002-HYG-01"": 1223.8089909673017}"
K2b5ac4b1a59d2bdd,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-HYG-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-08"", ""S011-MED-01""]","[""S001"", ""S011""]",600.0,2156.648682680487,3.488180282396595,0.5639774647004256,1778.0488264824112,2189.7304613354204,"{""S001-FOD-01"": 1410.2695386645796, ""S001-FOD-02"": 1410.2695386645796, ""S001-FOD-03"": 1410.2695386645796, ""S001-HYG-01"": 1410.2695386645796, ""S001-HYG-02"": 1410.2695386645796, ""S001-MED-01"": 1410.2695386645796, ""S001-MED-02"": 1410.2695386645796, ""S001-WAT-01"": 1410.2695386645796, ""S001-WAT-08"": 1410.2695386645796, ""S011-MED-01"": 1852.3081540010596}"
K2c6bc08539c8fb48,B,"[""S010-FOD-01""]","[""S010""]",330.0,1435.3795658311299,1.5156181928984134,0.6210954517753966,1323.434550255979,,"{""S010-FOD-01"": 965.2264495822316}"
K2c70a0b4342c1f2b,C,"[""S006-FOD-01"", ""S006-HYG-01"", ""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S006-WAT-03"", ""S007-FOD-01"", ""S007-MED-01""]","[""S007"", ""S006""]",540.0,2479.563141343093,4.980893150657893,0.37738835616776334,2182.3252283031793,1472.5687926377395,"{""S007-FOD-01"": 1329.7432286650169, ""S007-MED-01"": 1329.7432286650169, ""S006-FOD-01"": 2127.4312073622605, ""S006-HYG-01"": 2127.4312073622605, ""S006-MED-01"": 2127.4312073622605, ""S006-WAT-01"": 2127.4312073622605, ""S006-WAT-02"": 2127.4312073622605, ""S006-WAT-03"": 2127.4312073622605}"
K2cfe6bbafe18e3d7,A,"[""S008-HYG-01""]","[""S008""]",330.0,2111.132539407771,3.041028813844264,0.3242158191457192,1378.5194351105652,,"{""S008-HYG-01"": 1305.792936370552}"
K2e341712fe7b7f76,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-06""]","[""S001""]",480.0,1494.1690773291593,2.309532357648675,0.7113084552939156,1458.8316801965161,2417.7304613354204,"{""S001-FOD-01"": 1182.2695386645796, ""S001-FOD-02"": 1182.2695386645796, ""S001-MED-01"": 1182.2695386645796, ""S001-MED-02"": 1182.2695386645796, ""S001-WAT-01"": 1182.2695386645796, ""S001-WAT-06"": 1182.2695386645796}"
K2e4e4520990e489c,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S001-WAT-07"", ""S013-MED-01"", ""S013-WAT-01""]","[""S013"", ""S001""]",540.0,2256.6157837540723,5.703292275623303,0.2870884655470871,2377.9749913146447,1655.2837549105072,"{""S013-MED-01"": 1247.6164665061224, ""S013-WAT-01"": 1247.6164665061224, ""S001-MED-01"": 1944.7162450894928, ""S001-MED-02"": 1944.7162450894928, ""S001-WAT-01"": 1944.7162450894928, ""S001-WAT-02"": 1944.7162450894928, ""S001-WAT-03"": 1944.7162450894928, ""S001-WAT-07"": 1944.7162450894928}"
K2e597fe640da9041,A,"[""S005-FOD-01""]","[""S005""]",330.0,1632.1904595309243,2.030199128309894,0.5488446381533569,1086.5019704006359,,"{""S005-FOD-01"": 1068.8518964321288}"
K2e9223eb2b2ca181,B,"[""S006-WAT-03""]","[""S006""]",330.0,1147.271254843175,1.0662736390720797,0.7334315902319801,1128.7185769312343,,"{""S006-WAT-03"": 822.3989607549207}"
K2ed47b875f5ac508,C,"[""S002-FOD-01"", ""S002-FOD-02"", ""S002-MED-01"", ""S002-WAT-01"", ""S009-FOD-01"", ""S009-MED-01"", ""S009-WAT-01""]","[""S002"", ""S009""]",510.0,2429.3430105187786,5.900520317662063,0.2624349602922421,2431.3909193668087,2154.6838075923697,"{""S002-FOD-01"": 1445.3161924076305, ""S002-FOD-02"": 1445.3161924076305, ""S002-MED-01"": 1445.3161924076305, ""S002-WAT-01"": 1445.3161924076305, ""S009-FOD-01"": 1940.9439919154786, ""S009-MED-01"": 1940.9439919154786, ""S009-WAT-01"": 1940.9439919154786}"
K2fe9543ee48e6b62,B,"[""S001-FOD-02""]","[""S001""]",330.0,1089.100207293352,0.9619966608020939,0.7595008347994765,1083.531886347574,,"{""S001-FOD-02"": 797.6734369800093}"
K31205074048ba677,C,"[""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S015-FOD-01"", ""S015-MED-01"", ""S015-WAT-01""]","[""S007"", ""S015""]",510.0,2545.271777002758,4.905009780044519,0.3868737774944351,2161.773482095391,2228.256771334983,"{""S007-FOD-01"": 1371.7432286650169, ""S007-HYG-01"": 1371.7432286650169, ""S007-MED-01"": 1371.7432286650169, ""S007-WAT-01"": 1371.7432286650169, ""S015-FOD-01"": 1883.6769157274211, ""S015-MED-01"": 1883.6769157274211, ""S015-WAT-01"": 1883.6769157274211}"
K316f58e26ee9c959,C,"[""S010-MED-01"", ""S010-WAT-01"", ""S014-FOD-01"", ""S014-MED-01"", ""S014-WAT-01""]","[""S014"", ""S010""]",450.0,2448.5152698513334,4.418962541648257,0.4476296822939678,2030.1356883630697,1658.0339356716536,"{""S014-FOD-01"": 1405.479439473324, ""S014-MED-01"": 1405.479439473324, ""S014-WAT-01"": 1405.479439473324, ""S010-MED-01"": 1941.9660643283464, ""S010-WAT-01"": 1941.9660643283464}"
K328ce0465b705c27,B,"[""S008-HYG-01""]","[""S008""]",330.0,1841.8314356603312,2.4452866331817753,0.3886783417045562,1726.2908743787693,,"{""S008-HYG-01"": 1171.1423844968322}"
K3357adc9d15c81d6,C,"[""S001-WAT-05""]","[""S001""]",330.0,1164.1690773291593,1.9876500839774989,0.7515437395028126,1371.6552310772393,,"{""S001-WAT-05"": 852.2695386645796}"
K3530b7c643c299af,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-06""]","[""S001""]",510.0,1560.1690773291593,2.4411673154656004,0.6948540855668,1494.4828146052669,2351.7304613354204,"{""S001-FOD-01"": 1248.2695386645796, ""S001-FOD-02"": 1248.2695386645796, ""S001-FOD-03"": 1248.2695386645796, ""S001-MED-01"": 1248.2695386645796, ""S001-MED-02"": 1248.2695386645796, ""S001-WAT-01"": 1248.2695386645796, ""S001-WAT-06"": 1248.2695386645796}"
K35934df1e72497fb,C,"[""S002-MED-01"", ""S002-WAT-01"", ""S004-MED-01"", ""S004-WAT-02""]","[""S002"", ""S004""]",420.0,2501.084768007506,5.938016702869495,0.2577479121413131,2441.5461903604883,2316.6838075923697,"{""S002-MED-01"": 1283.3161924076303, ""S002-WAT-01"": 1283.3161924076303, ""S004-MED-01"": 1783.5264217659058, ""S004-WAT-02"": 1783.5264217659058}"
K35c7b3e302c7ade7,A,"[""S001-WAT-03""]","[""S001""]",330.0,1190.8995020773023,1.2195257371607946,0.7289942806309345,852.3074351797851,,"{""S001-WAT-03"": 848.5730843719844}"
K35eb2ec32705d685,C,"[""S004-FOD-01"", ""S004-HYG-01"", ""S004-MED-01"", ""S004-WAT-01"", ""S004-WAT-02"", ""S004-WAT-03"", ""S005-MED-01""]","[""S004"", ""S005""]",510.0,2647.7406336996287,6.39043134122922,0.20119608234634745,2564.0751549162474,5586.5016537584,"{""S004-FOD-01"": 1613.4983462416003, ""S004-HYG-01"": 1613.4983462416003, ""S004-MED-01"": 1613.4983462416003, ""S004-WAT-01"": 1613.4983462416003, ""S004-WAT-02"": 1613.4983462416003, ""S004-WAT-03"": 1613.4983462416003, ""S005-MED-01"": 2143.7803714367383}"
K368e30fbdcadf3cb,A,"[""S003-WAT-02""]","[""S003""]",330.0,2202.629278762021,2.9315124769532916,0.3485527828992685,1346.8813822309507,,"{""S003-WAT-02"": 1349.2879727143438}"
K37486103c72a446e,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-HYG-01"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02""]","[""S001""]",540.0,1626.1690773291593,2.565578385924292,0.6793027017594635,1528.1774795211625,2285.7304613354204,"{""S001-FOD-01"": 1314.2695386645796, ""S001-FOD-02"": 1314.2695386645796, ""S001-FOD-03"": 1314.2695386645796, ""S001-HYG-01"": 1314.2695386645796, ""S001-MED-01"": 1314.2695386645796, ""S001-MED-02"": 1314.2695386645796, ""S001-WAT-01"": 1314.2695386645796, ""S001-WAT-02"": 1314.2695386645796}"
K37c1300c96def4f2,B,"[""S008-FOD-01"", ""S008-MED-01"", ""S008-WAT-01""]","[""S008""]",390.0,1961.8314356603312,2.975216526368167,0.25619586840795827,1955.9271614262054,5908.857615503168,"{""S008-FOD-01"": 1291.1423844968324, ""S008-MED-01"": 1291.1423844968324, ""S008-WAT-01"": 1291.1423844968324}"
K37c746114078d20e,C,"[""S001-FOD-01"", ""S001-FOD-02"", ""S001-FOD-03"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S011-FOD-01"", ""S011-MED-01"", ""S011-WAT-01""]","[""S011"", ""S001""]",570.0,2090.648682680487,3.5266300391954397,0.55917124510057,1788.4623022820983,1821.2508559840926,"{""S011-FOD-01"": 1153.9005286794275, ""S011-MED-01"": 1153.9005286794275, ""S011-WAT-01"": 1153.9005286794275, ""S001-FOD-01"": 1778.7491440159074, ""S001-FOD-02"": 1778.7491440159074, ""S001-FOD-03"": 1778.7491440159074, ""S001-MED-01"": 1778.7491440159074, ""S001-MED-02"": 1778.7491440159074, ""S001-WAT-01"": 1778.7491440159074}"
K37ced25017bc4e42,C,"[""S002-FOD-01"", ""S002-FOD-02"", ""S002-MED-01"", ""S002-WAT-03""]","[""S002""]",420.0,1975.8123848152607,5.03450444596961,0.3706869442537988,2196.8449541167697,2244.6838075923697,"{""S002-FOD-01"": 1355.3161924076303, ""S002-FOD-02"": 1355.3161924076303, ""S002-MED-01"": 1355.3161924076303, ""S002-WAT-03"": 1355.3161924076303}"
K38068fce104a86fb,C,"[""S006-MED-01"", ""S006-WAT-01"", ""S006-WAT-02"", ""S007-FOD-01"", ""S007-HYG-01"", ""S007-MED-01"", ""S007-WAT-01"", ""S007-WAT-02""]","[""S006"", ""S007""]",540.0,2479.5631413430933,4.643450204639478,0.4195687244200652,2090.934430423192,1680.260087321924,"{""S006-MED-01"": 1161.4219339808324, ""S006-WAT-01"": 1161.4219339808324, ""S006-WAT-02"": 1161.4219339808324, ""S007-FOD-01"": 1919.739912678076, ""S007-HYG-01"": 1919.739912678076, ""S007-MED-01"": 1919.739912678076, ""S007-WAT-01"": 1919.739912678076, ""S007-WAT-02"": 1919.739912678076}"
K3818f89eaacb0307,C,"[""S008-WAT-01""]","[""S008""]",330.0,1935.7012130854614,5.1785754490249065,0.3526780688718867,2235.8641841109124,5966.30939345727,"{""S008-WAT-01"": 1233.6906065427306}"
K387129bb5e6c964b,B,"[""S010-MED-01""]","[""S010""]",330.0,1435.3795658311299,1.4763134596301828,0.6309216350924542,1306.4024991730791,2634.7735504177685,"{""S010-MED-01"": 965.2264495822316}"
K38860ea4bab0c58b,B,"[""S001-MED-02""]","[""S001""]",330.0,1089.100207293352,0.9378770744788305,0.7655307313802924,1073.0800656074932,2802.3265630199908,"{""S001-MED-02"": 797.6734369800093}"
K39298162f1da2289,B,"[""S007-HYG-01""]","[""S007""]",330.0,1516.2753989804246,1.4648566429879009,0.6337858392530248,1301.4378786280904,,"{""S007-HYG-01"": 1005.7776994902123}"
K39342496201696cb,B,"[""S001-WAT-06""]","[""S001""]",330.0,1089.100207293352,1.0069748039987942,0.7482562990003014,1103.022415066144,,"{""S001-WAT-06"": 797.6734369800093}"
K3a378f130ed327a3,C,"[""S001-FOD-01"", ""S001-HYG-01"", ""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S001-WAT-02"", ""S001-WAT-03"", ""S013-MED-01"", ""S013-WAT-01""]","[""S001"", ""S013""]",570.0,2322.6157837540727,4.584623578989929,0.42692205262625893,2075.0022193097725,1755.40068275205,"{""S001-FOD-01"": 1308.2695386645796, ""S001-HYG-01"": 1308.2695386645796, ""S001-MED-01"": 1308.2695386645796, ""S001-MED-02"": 1308.2695386645796, ""S001-WAT-01"": 1308.2695386645796, ""S001-WAT-02"": 1308.2695386645796, ""S001-WAT-03"": 1308.2695386645796, ""S013-MED-01"": 1844.59931724795, ""S013-WAT-01"": 1844.59931724795}"
K3a675bd37857746c,C,"[""S001-MED-01"", ""S001-MED-02"", ""S001-WAT-01"", ""S005-FOD-01"", ""S005-MED-01"", ""S005-WAT-01"", ""S005-WAT-02""]","[""S005"", ""S001""]",510.0,2240.8566861927434,4.533039824571936,0.43337002192850804,2061.031619154899,1671.0428524718363,"{""S005-FOD-01"": 1331.2302622628904, ""S005-MED-01"": 1331.2302622628904, ""S005-WAT-01"": 1331.2302622628904, ""S005-WAT-02"": 1331.2302622628904, ""S001-MED-01"": 1928.9571475281637, ""S001-MED-02"": 1928.9571475281637, ""S001-WAT-01"": 1928.9571475281637}"
K3acfdea09ef922df,C,"[""S002-FOD-01"", ""S002-MED-01"", ""S002-WAT-01"", ""S002-WAT-03"", ""S012-MED-01""]","[""S002"", ""S012""]",450.0,2634.6286632412807,6.254672142212842,0.21816598222339478,2527.307038515978,1654.2716779429866,"{""S002-FOD-01"": 1385.3161924076305, ""S002-MED-01"": 1385.3161924076305, ""S002-WAT-01"": 1385.3161924076305, ""S002-WAT-03"": 1385.3161924076305, ""S012-MED-01"": 1945.7283220570134}"
